"Caribbean small states"	"CSS"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14975079802.25"	"19921435852.66"	"19686847329.79"	"26283114733.66"	"14641481581.5"	"17609653800.48"	"22597616138.2922"	""	""	""
"Cuba"	"CUB"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Curacao"	"CUW"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Cayman Islands"	"CYM"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Cyprus"	"CYP"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2045509063"	"1979079471"	"1986346133"	"2206509104"	"2024718174"	"2281938723"	"2748167067"	"2590615332"	"2522519468"	""
"Czech Republic"	"CZE"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"64535401281"	"78384853459"	"98787404117"	"116322000000"	"93252406996"	"108282000000"	"129415000000"	"127064000000"	"129678000000"	""
"Germany"	"DEU"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"920100000000"	"1057330000000"	"1270940000000"	"1398430000000"	"1074450000000"	"1217090000000"	"1432760000000"	"1380300000000"	"1440130000000"	""
"Djibouti"	"DJI"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"39500115.35"	"55170745.16"	"53116964.23"	"63751610.67"	"71764169.68"	"78662622.88"	"84964635.58"	"111359940.6"	"112721625.5"	""
"Dominica"	"DMA"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"42909028.89"	"44259658.15"	"39018382.59"	"43885135.19"	"36815298.89"	"37243385.56"	"36169574.44"	"38594799.26"	"41033222.22"	""
"Denmark"	"DNK"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"82485529565"	"90732356244"	"100882000000"	"115137000000"	"91108109868"	"95029882498"	"111245000000"	"105450000000"	"109133000000"	""
"Dominican Republic"	"DOM"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1395100000"	"1931400000"	"2635100000"	"2393400000"	"1689300000"	"6814700000"	"8361600000"	"8935500000"	"9503700000"	""
"Algeria"	"DZA"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"46334000000"	"54740000000"	"60490141391"	"78062556459"	"45174562427"	"57098374720"	"72779523484"	"71558167893"	"64330321924"	""
