"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Poland","POL","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. Rep.","PRK","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","17000","37000","57000","81000","154000","256000","485000","497000","320000","23000","2173000","7514000","13054000","20964000","31585000","59541000","83756000","60562000","86116000","81450000","16622000","11279000","10579000","3667000","3832000","4198000","3602000","5665000","5619000","6889000","7944000","8844000","13000","11000","10000","16000","31000","39000","22000","18000","18000","",
"Pacific island small states","PSS","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20978000","19779000","7658000","7366000","9035000","5640000","7292000","6985000","3984000","4114000","419000","321000","288000","285000","248000","",
"Russian Federation","RUS","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65000","158000","171000","157000","136000","145000","124000","116000","110000","130000","157000","169000","0","0","0","0","0","0","0","0","",
"South Asia","SAS","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","48000","17000","12000","2000","35000","0","164000","0","0","0","0","0","0","0","0","204000","3798000","6675000","10792000","15758000","19213000","25257000","32347000","35333000","101537000","91548000","177040000","120858000","97842000","81955000","89657000","24000","24000","170000","50000","3555000","879000","178000","896000","136000","782000","",
"Saudi Arabia","SAU","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","7226000","24621000","31114000","18332000","29713000","27904000","79222000","7871000","14574000","6369000","21160000","91734000","200629000","284262000","461088000","521624000","606156000","696535000","863240000","988982000","915842000","903140000","971421000","884975000","1398845000","1108285000","1338645000","1499917000","1638751000","1570024000","1690484000","1831988000","1978935000","2133584000","2325087000","359893000","347690000","",
"Senegal","SEN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","43000","25000","23000","0","0","0","0","0","0","0","0","1805000","548000","0","902000","0","553000","366000","0","2106000","5849000","9090000","5688000","58000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Singapore","SGP","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118000","0","0","7951000","189000","494000","677000","677000","1370000","1512000","1620000","4825000","7817000","9847000","10155000","1384000","2782000","1240000","3758000","8851000","0","",
"Sierra Leone","SLE","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","165000","1714000","3378000","3665000","391000","3006000","3524000","2672000","3415000","5149000","5380000","9758000","7817000","13115000","15106000","37765000","65585000","91666000","89511000","106046000","4041000","388000","388000","388000","486000","571000","690000","0","0","2200000","36000","74000","5000","0","0","0","0","0","0","",
"El Salvador","SLV","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","109000","208000","698000","1527000","1675000","1229000","646000","2392000","0","0","1231000","651000","909000","1141000","1185000","397000","448000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"San Marino","SMR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","103000","103000","108000","6000","45000","1156000","12155000","15089000","30295000","3444000","6035000","0","4000","2468000","5404000","8178000","10702000","13073000","16354000","16963000","16495000","15636000","16026000","15138000","14732000","14464000","15379000","16551000","17095000","16096000","16848000","17696000","17252000","17521000","16949000","16719000","16858000","",
"Serbia","SRB","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10766000","418486000","739473000","953784000","873743000","943113000","1021514000","1089041000","1147580000","1147580000","1033911000","1516393000","459812000","494220000","544349000","663822000","665113000","712157000","352436000","323594000","367482000","",
"Sub-Saharan Africa (developing only)","SSA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","23000","242000","21456000","30029000","27013000","48659000","74025000","143070000","185093000","239191000","103916000","125193000","331250000","263187000","359983000","551296000","807239000","1469465000","2092121000","2135726000","3118089000","3319169000","3512950000","4327186000","4508323000","4791278000","4094356000","3144432000","3590269000","3448012000","3605968000","3462852000","3725997000","3984596000","4394922000","4502791000","4841184000","4338156000","4501096000","2938155000","2965106000","1051884000","1077943000","",
"South Sudan","SSD","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","21000","42000","136000","210000","200000","220000","225000","346000","346000","346000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Suriname","SUR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Swaziland","SWZ","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","2000","0","0","0","0","0","0","0","0","0","0","0","0","30000","19000","17000","19000","0","0","0","0","0","0","0","1075000","0","0","0","0","0","0","1233000","4426000","4848000","1071000","",
"Sint Maarten (Dutch part)","SXM","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","187000","502000","67000","0","658000","797000","897000","898000","1233000","1340000","1543000","1472000","997000","820000","1000","8000","1547000","1241000","6152000","8032000","7917000","10091000","28578000","44842000","14456000","12476000","12518000","",
"Syrian Arab Republic","SYR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","647000","1331000","4958000","11298000","20558000","32382000","39190000","48350000","65866000","81389000","93289000","118704000","135187000","145642000","134803000","134541000","112017000","111081000","97291000","86052000","0","0","0","0","0","0","0","0","0","0","0","",
"Turks and Caicos Islands","TCA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","582000","1010000","1190000","1302000","2059000","1962000","2057000","2100000","1996000","1737000","1621000","1486000","1376000","6936000","12320000","15191000","13791000","1619000","1790000","1785000","1708000","1610000","1775000","76000","0","38000","380000","370000","485000","497000","511000","597000","889000","896000","1210000","1333000","1413000","1360000","1500000","1511000","1497000","",
"Togo","TGO","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","53000","278000","145000","481000","1014000","10145000","9011000","8696000","16029000","15214000","6363000","5915000","0","119000","1376000","159000","88000","98000","4586000","7736000","10015000","12079000","13860000","24345000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Thailand","THA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8000","0","1625000","4508000","719000","727000","647000","",
"Tajikistan","TJK","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","2339000","6246000","8444000","21950000","19665000","19670000","21915000","0","6075000","2022000","274000","0","0","0","0","0","82000","0","15754000","",
"Turkmenistan","TKM","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","498000","4592000","7196000","4986000","4818000","4340000","1557000","2708000","1514000","0","214000","0","306000","0","0","0","0","0","0","",
"Timor-Leste","TLS","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11000","25000","38000","",
"Trinidad and Tobago","TTO","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","13000","13000","9000","31000","41000","1000","2000","0","0","33000","33000","727000","1708000","30000","0","0","0","691000","115000","12000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Turkey","TUR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","7000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Tuvalu","TUV","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","405000","736000","1061000","1176000","1569000","412000","1045000","3405000","8507000","14615000","24827000","42252000","67647000","58933000","80394000","95180000","109241000","123898000","138736000","78855000","140249000","158527000","169814000","182834000","170177000","184007000","167567000","175315000","29859000","45676000","57782000","70267000","69822000","83792000","102432000","116574000","137338000","144189000","161465000","187930000","",
"Uganda","UGA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","16000","197000","566000","3094000","5864000","8565000","2670000","3505000","5217000","6284000","8679000","13204000","12756000","22551000","32691000","51188000","50838000","38569000","21501000","12185000","11502000","8165000","8235000","9117000","2142000","2142000","1526000","1494000","0","0","0","0","0","0","0","0","0","0","",
"Ukraine","UKR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","11000","14436000","29964000","40065000","32559000","52974000","77868000","158673000","131882000","7716000","158363000","185162000","109838000","149568000","198696000","334725000","650388000","1670813000","12562000","1518483000","",
"Upper middle income","UMC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","376000","858000","643000","1446000","4138000","12697000","13780000","15437000","32790000","179175000","501296000","1261079000","2829235000","1972359000","2181757000","6060829000","6025877000","13056939000","21665285000","24713756000","19414681000","17057190000","10680589000","8608843000","2853398000","2286355000","3480021000","2138364000","1969840000","2039130000","6862798000","13843914000","16839074000","7955978000","7375528000","9497980000","10038735000","10851982000","5154755000","5783075000","6075174000","",
"Uruguay","URY","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","3071000","3288000","3329000","3864000","85092000","6985000","7921000","8496000","0","2436000","9764000","19347000","69512000","69512000","0","",
"St. Vincent and the Grenadines","VCT","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2000","0","0","0","0","0","0","0","463000","118000","0","0","0","945000","2017000","2852000","3159000","3870000","0","11000","99000","387000","0","0","0","",
"Venezuela, RB","VEN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","1832000","5496000","14576000","5781000","5408000","5474000","5061000","236000","630000","2828000","2692000","5639000","0","0","138007000","187472000","280262000","260469000","136640000","117099000","90653000","54857000","51951000","46554000","51290000","3510000","12240000","4383000","1827000","107000","392000","7168000","7096000","7056000","32000","",
"Virgin Islands (U.S.)","VIR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","632856000","670768000","666289000","557103000","493248000","493786000","502028000","503154000","0","2065000","2233000","2325000","2294000","2401000","2538000","2601000","2485000","0","0","0","0","0","0","0","",
"Vanuatu","VUT","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"West Bank and Gaza","PSE","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","200000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Yemen, Rep.","YEM","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","57000","315000","1013000","1877000","2815000","4302000","6460000","10260000","17470000","28762000","60848000","61499000","99479000","122805000","141729000","156828000","170114000","19879000","398000","922000","1705000","2306000","3862000","5907000","7621000","0","0","0","0","0","0","0","0","",
"South Africa","ZAF","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Congo, Dem. Rep.","COD","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","41000","3807000","23953000","38549000","85100000","103588000","144786000","8312000","9831000","100316000","48164000","60789000","78851000","73694000","87708000","104048000","91532000","98804000","107714000","194649000","279873000","317979000","325809000","323589000","317655000","322536000","181420000","178827000","177460000","52725000","63199000","63758000","62890000","63666000","72850000","76427000","76703000","43223000","0","0","",
"Zambia","ZMB","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","196000","264000","1143000","4458000","10127000","3070000","19811000","36121000","16402000","21970000","59225000","53635000","59294000","58635000","61913000","67703000","76106000","80517000","81297000","27393000","31902000","32585000","25972000","15312000","9875000","9648000","455000","20010000","31831000","61873000","90348000","119285000","125341000","125341000","125341000","134433000","134465000","134814000","",
"Zimbabwe","ZWE","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9000","99000","1103000","0","0","0","0","0","449000","708000","2122000","0","0","384000","666000","14684000","31609000","48507000","62293000","77022000","75221000","91870000","135649000","100397000","132511000","86442000","90719000","87674000","",
