"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Other small states","OSS","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1159000","737000","807000","4000","0","0","0","0","0","213238000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Panama","PAN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","773000","74000","0","657000","678000","1033000","1653000","17776000","333067000","648698000","978586000","1154734000","1133829000","1503993000","1511084000","1607697000","49229000","50226000","22175000","960000","960000","846000","0","0","0","0","0","0","0","0","0","0","0","",
"Peru","PER","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","13000","26000","8003000","95610000","425659000","867050000","1507406000","2260885000","2960100000","3260703000","3720305000","2402923000","1771053000","4067362000","4427728000","4584118000","198972000","58180000","32625000","22761000","14234000","21829000","27369000","22761000","25343000","3656000","17036000","17002000","22182000","1245000","1245000","0","20000","",
"Philippines","PHL","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","7000","16268000","57998000","65311000","3569000","5158000","105012000","4336000","52239000","117137000","249000","0","0","0","0","0","0","29000","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Palau","PLW","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Poland","POL","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. Rep.","PRK","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","17000","37000","57000","81000","154000","256000","690000","528000","413000","150000","2476000","8007000","13912000","28247000","53055000","67244000","92211000","77666000","115123000","120282000","30045000","28284000","28575000","7645000","9696000","10111000","9266000","9337000","10785000","12222000","18152000","23333000","321000","11000","10000","16000","31000","39000","22000","18000","18000","",
"Pacific island small states","PSS","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21037000","19838000","11749000","11581000","13479000","10514000","12174000","13303000","6402000","5848000","1938000","840000","1178000","1175000","1430000","",
"Russian Federation","RUS","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","5000","1000","0","8000","16000","0","0","0","14000","0","80000","305000","702000","1454000","1635000","2893000","5721000","9893000","15583000","17693000","20065000","28808000","15395000","15712000","16334000","15573000","15781000","16061000","15322000","13365000","12164000","10563000","719000","149000","127000","48000","55000","",
"South Asia","SAS","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","48000","547000","58000","2025000","3246000","4046000","5413000","1165000","43000","44000","44000","45000","40000","53000","962000","2410000","6707000","13082000","19710000","26631000","32424000","41724000","54385000","64494000","130705000","124608000","353868000","154478000","127961000","136279000","153696000","8386000","8836000","29598000","18343000","24316900","20307200","22461700","71861800","213243500","224465200","",
"Saudi Arabia","SAU","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","10612000","38691000","55616000","37261000","62524000","144387000","262342000","286657000","483267000","726682000","990897000","1474154000","1822014000","3060459000","3705240000","4099970000","4419114000","4796158000","5413663000","5737162000","5682917000","5624163000","5893036000","5760585000","4474490000","4252556000","4712057000","5317785000","5646649000","5377326000","5707988000","6056893000","6197108000","6522931000","6771527000","4891032000","5089646000","",
"Senegal","SEN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","1000","46000","26000","25000","0","0","0","0","0","0","0","127000","11965000","12848000","1422000","2343000","2842000","10522000","3657000","81000","49976000","123534000","38649000","9267000","1440000","1421000","1370000","1238000","1149000","1035000","1553000","1534000","121000","76000","131000","0","0","11000","0","0","0","",
"Singapore","SGP","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","116000","19000","207000","0","0","8428000","617000","2100000","1726000","1768000","1774000","2404000","3934000","6730000","9752000","12288000","13628000","3364000","3056000","1523000","4010000","8851000","1000","",
"Sierra Leone","SLE","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","202000","1742000","3642000","4495000","954000","5897000","6997000","8523000","12492000","17278000","16680000","28448000","18476000","32965000","56011000","95136000","148148000","204293000","134969000","152322000","16141000","6914000","5871000","7132000","19049000","26639000","36290000","5100000","909000","4765000","1472000","10550000","10732000","63000","3000","0","117000","0","0","",
"El Salvador","SLV","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","109000","367000","1070000","2184000","4530000","6072000","10235000","25662000","10423000","10728000","17737000","10220000","5772000","5710000","6366000","1493000","1023000","311000","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"San Marino","SMR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","60000","270000","1071000","2214000","3627000","5504000","7731000","13230000","19466000","29086000","54275000","38340000","69712000","64462000","128759000","183153000","254568000","313457000","364329000","419225000","487345000","520661000","533383000","533749000","561969000","563845000","568511000","603387000","643681000","702339000","725691000","708835000","746723000","787805000","793412000","809699000","811301000","818450000","826675000","",
"Serbia","SRB","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","246000","89890000","615635000","1061472000","1396372000","1352016000","1441794000","2305934000","2876693000","3668046000","4276346000","1251659000","1749147000","690149000","727954000","583643000","703116000","704407000","712157000","352436000","323594000","367482000","",
"Sub-Saharan Africa (developing only)","SSA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","1669000","242000","112701000","200213000","260327000","369137000","520541000","868551000","1312782000","1392050000","1713745000","2047146000","2671641000","3047433000","3614850000","5418620000","2457532000","4303884000","6053275000","7275948000","9520785000","11028993000","13343722000","17130511000","18645433000","20730242000","20341438000","18524291000","20593490000","19805535000","13577559000","14115952000","13358467000","16257799000","18151056000","14289057000","15172942000","14549629000","13609862000","11572480000","11238858000","9008226000","9402775000","",
"South Sudan","SSD","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","19000","158000","772000","1166000","3033000","4864000","6358000","7631000","8750000","9362000","15636000","14492000","5983000","6246000","7038000","9519000","17854000","11262000","12030000","13838000","15387000","16728000","14404000","14140000","8176000","8224000","8374000","5914000","5916000","7928000","",
"Suriname","SUR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Swaziland","SWZ","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","2000","0","0","0","0","0","0","0","27000","59000","129000","133000","133000","768000","1303000","1473000","2300000","458000","152000","105000","111000","37000","0","3000","5799000","11991000","14048000","15122000","18112000","5489000","14993000","24996000","35668000","47955000","40987000","",
"Sint Maarten (Dutch part)","SXM","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","0","0","1000","3000","105000","0","362000","1044000","549000","333000","1219000","1196000","1206000","1258000","2090000","1979000","2776000","4352000","4241000","3887000","5037000","8399000","15799000","34215000","45427000","56817000","48075000","59665000","78316000","110076000","23892000","15615000","13347000","",
"Syrian Arab Republic","SYR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","1633000","2434000","3640000","5100000","6989000","8383000","11390000","14320000","17676000","21281000","26315000","33289000","47752000","69156000","99867000","143571000","210369000","276745000","576849000","860752000","1139688000","1442833000","1735127000","2012885000","2224421000","2430468000","2623148000","2346259000","2371562000","2518165000","2503270000","2582575000","2397897000","193019000","196352000","142198000","144546000","205631000","216554000","217517000","315963000","",
"Turks and Caicos Islands","TCA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","641000","1098000","1445000","1682000","2734000","2521000","3442000","5195000","6455000","6605000","3251000","3088000","2409000","17229000","24000000","28373000","26569000","6939000","6135000","9324000","12579000","15472000","18335000","8634000","7294000","6318000","7463000","8839000","9990000","7255000","7738000","8238000","9216000","5988000","8132000","5835000","4145000","3923000","7328000","7496000","7785000","",
"Togo","TGO","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","2000","58000","281000","145000","481000","1585000","12289000","9011000","15232000","25756000","37074000","6373000","5915000","0","2155000","25522000","313000","95000","720000","15629000","31628000","50638000","84691000","26878000","27239000","2987000","13903000","34568000","62649000","64906000","97417000","133998000","169821000","166744000","206651000","234305000","23838000","29968000","9909000","2802000","3594000","",
"Thailand","THA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8000","0","4391000","8296000","2159000","4646000","1907000","",
"Tajikistan","TJK","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","307000","18299000","43200000","12952000","36717000","35239000","40901000","45019000","27249000","8936000","2102000","354000","1844000","83000","0","0","0","82000","0","15754000","",
"Turkmenistan","TKM","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4725000","9395000","14395000","8278000","8918000","7069000","4985000","10171000","4653000","4856000","4874000","5042000","3687000","3478000","776000","776000","776000","776000","776000","",
"Timor-Leste","TLS","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","27000","60000","159000","245000","375000","510000","623000","748000","118000","149000","0","0","0","11000","26000","38000","",
"Trinidad and Tobago","TTO","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","12000","13000","13000","9000","59000","151000","12000","25000","0","0","33000","81000","1392000","1959000","30000","0","0","32000","10060000","2369000","12000","312000","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Turkey","TUR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","7000","28381000","11459000","7437000","6822000","6259000","5642000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Tuvalu","TUV","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","68550000","144966000","209803000","290624000","403260000","636549000","993224000","1008904000","1467654000","1657673000","1882188000","2292865000","2555777000","3803541000","140976000","254896000","265957000","342738000","403815000","529902000","502149000","688034000","803828000","904139000","904178000","708770000","768668000","837211000","646922000","485712000","550978000","668029000","805629000","615249000","594728000","627741000","763427000","835552000","908316000","988533000","1054119000","",
"Uganda","UGA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","178000","204000","335000","1234000","2403000","3724000","8580000","13881000","18803000","5797000","6463000","9568000","13176000","18635000","27253000","29047000","41202000","58954000","89368000","111158000","89736000","80376000","90511000","68507000","58912000","55122000","71569000","54396000","57796000","78118000","74454000","73394000","75719000","29408000","27095000","26457000","26233000","26222000","26222000","26222000","26222000","",
"Ukraine","UKR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","29415000","205251000","34889000","40695000","43014000","53060000","77985000","183276000","148691000","7716000","158363000","185162000","109838000","149568000","198696000","334725000","650388000","1670813000","12562000","1518483000","",
"Upper middle income","UMC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","3254000","1853000","2353000","3838000","8157000","18021000","19787000","51238000","54285000","216168000","560862000","1400416000","3174897000","2294499000","2900460000","7167186000","7636593000","15215109000","24520722000","27264242000","21675886000","20741278000","13771863000","11528606000","5042946000","4189850000","5707301000","4883317000","5221501000","5652174000","7767249000","15204209000","18392198000","9545806000","8876225000","10656198000","11214099000","12028154000","6261823000","6893855000","7176873000","",
"Uruguay","URY","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","3071000","3288000","3329000","3864000","85092000","6985000","7921000","8496000","0","2436000","9764000","19347000","69512000","69512000","0","",
"St. Vincent and the Grenadines","VCT","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","415000","170000","61000","4000","47000","77000","89000","84000","138000","40000","25000","26000","66000","505000","215000","36000","107000","421000","1294000","2363000","3219000","3556000","4279000","492000","1567000","173000","517000","9000","23000","23000","",
"Venezuela, RB","VEN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","1832000","5926000","14576000","5781000","5408000","5474000","5061000","1076000","2230000","4428000","2692000","5639000","0","0","146475000","189380000","292655000","272717000","147892000","127102000","100470000","62773000","58992000","49080000","52431000","4985000","12776000","5229000","2085000","122000","423000","7201000","7159000","7157000","507000","",
"Virgin Islands (U.S.)","VIR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","46000","4502000","1158118000","1530189000","1756118000","1965246000","1865301000","2209358000","2501404000","2741223000","1390748000","1544845000","1688732000","78148000","79120000","78820000","82397000","54015000","74424000","0","0","704000","0","431000","0","0","",
"Vanuatu","VUT","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110000","210000","107000","119000","113000","0","0","0","0","",
"West Bank and Gaza","PSE","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","200000","0","0","0","0","0","0","418000","985000","1109000","739000","440000","0","0","9000","58000","0","7000","0","75000","0","0","3000","17000","0","0","0","4000","9000","0","0","0","0","0","0","9000","0","0","0","",
"Yemen, Rep.","YEM","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","0","0","0","0","10000","39000","64000","165000","138000","454000","1899000","3438000","7293000","13994000","23499000","36143000","53529000","70393000","109322000","191547000","217632000","317711000","386538000","432642000","472874000","491870000","69949000","25098000","25760000","26663000","23896000","25881000","81237000","114862000","94190000","99560000","107434000","112497000","117200000","124194000","131284000","139768000","",
"South Africa","ZAF","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","50000","71000","0","0","0","0","0","0","0","",
"Congo, Dem. Rep.","COD","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","127000","3807000","28452000","46305000","111991000","146878000","206545000","32662000","60183000","239040000","70414000","86879000","104170000","99477000","121668000","340547000","140317000","265061000","692889000","1248588000","1783152000","2430921000","2936944000","2998366000","2937404000","3212675000","3014867000","3041867000","3174263000","340031000","362010000","371005000","359434000","374553000","442198000","466867000","489020000","267100000","73015000","70588000","",
"Zambia","ZMB","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","260000","312000","1730000","4829000","10607000","6284000","29723000","61304000","80940000","57383000","162963000","139720000","324607000","483597000","709786000","738173000","611990000","620583000","584284000","468912000","177296000","150479000","136917000","133741000","36168000","33035000","455000","23872000","36148000","61873000","90348000","140082000","148870000","151682000","154360000","166691000","167243000","171307000","",
"Zimbabwe","ZWE","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","5048000","0","0","0","0","0","0","0","0","0","0","0","0","9000","99000","1941000","574000","1034000","0","0","15000","694000","873000","2760000","112000","293000","904000","1311000","55022000","149325000","271705000","396013000","484515000","533671000","618610000","752909000","807239000","915135000","937668000","1051879000","1141254000","",
