"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Paraguay","PRY","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","205000","31000","93000","127000","303000","493000","858000","7283000","21470000","7703000","8455000","17104000","29007000","38832000","13423000","17005000","17996000","3978000","5864000","5913000","5664000","3672000","5166000","5333000","10208000","14489000","308000","0","0","0","0","0","0","0","0","",
"Pacific island small states","PSS","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59000","59000","4091000","4215000","4444000","4874000","4882000","6318000","2418000","1734000","1519000","519000","890000","890000","1182000","",
"Russian Federation","RUS","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","5000","1000","0","8000","16000","0","0","0","14000","0","80000","305000","702000","1454000","1635000","2893000","5721000","9828000","15425000","17522000","19908000","28672000","15250000","15588000","16218000","15463000","15651000","15904000","15153000","13365000","12164000","10563000","719000","149000","127000","48000","55000","",
"South Asia","SAS","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","530000","46000","2023000","3211000","4046000","5249000","1165000","43000","44000","44000","45000","40000","53000","962000","2206000","2909000","6407000","8918000","10873000","13211000","16467000","22038000","29161000","29168000","33060000","176828000","33620000","30119000","54324000","64039000","8362000","8812000","29428000","18293000","20761900","19428200","22283700","70965800","213107500","223683200","",
"Saudi Arabia","SAU","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","3386000","14070000","24502000","18929000","32811000","116483000","183120000","278786000","468693000","720313000","969737000","1382420000","1621385000","2776197000","3244152000","3578346000","3812958000","4099623000","4550423000","4748180000","4767075000","4721023000","4921615000","4875610000","3075645000","3144271000","3373412000","3817868000","4007898000","3807302000","4017504000","4224905000","4218173000","4389347000","4446440000","4531139000","4741956000","",
"Senegal","SEN","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","1000","3000","1000","2000","0","0","0","0","0","0","0","127000","10160000","12300000","1422000","1441000","2842000","9969000","3291000","81000","47870000","117685000","29559000","3579000","1382000","1421000","1370000","1238000","1149000","1035000","1553000","1534000","121000","76000","131000","0","0","11000","0","0","0","",
"Singapore","SGP","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","116000","19000","89000","0","0","477000","428000","1606000","1049000","1091000","404000","892000","2314000","1905000","1935000","2441000","3473000","1980000","274000","283000","252000","0","1000","",
"Sierra Leone","SLE","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","37000","28000","264000","830000","563000","2891000","3473000","5851000","9077000","12129000","11300000","18690000","10659000","19850000","40905000","57371000","82563000","112627000","45458000","46276000","12100000","6526000","5483000","6744000","18563000","26068000","35600000","5100000","909000","2565000","1436000","10476000","10727000","63000","3000","0","117000","0","0","",
"El Salvador","SLV","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","159000","372000","657000","2855000","4843000","9589000","23270000","10423000","10728000","16506000","9569000","4863000","4569000","5181000","1096000","575000","311000","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"San Marino","SMR","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","60000","270000","968000","2111000","3519000","5498000","7686000","12074000","7311000","13997000","23980000","34896000","63677000","64462000","128755000","180685000","249164000","305279000","353627000","406152000","470991000","503698000","516888000","518113000","545943000","548707000","553779000","588923000","628302000","685788000","708596000","692739000","729875000","770109000","776160000","792178000","794352000","801731000","809817000","",
"Serbia","SRB","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","246000","79124000","197149000","321999000","442588000","478273000","498681000","1284420000","1787652000","2520466000","3128766000","217748000","232754000","230337000","233734000","39294000","39294000","39294000","0","0","0","0","",
"Sub-Saharan Africa (developing only)","SSA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","1646000","0","91245000","170184000","233314000","320478000","446516000","725481000","1127689000","1152859000","1609829000","1921953000","2340391000","2784246000","3254867000","4867324000","1650293000","2834419000","3961154000","5140222000","6402696000","7709824000","9830772000","12803325000","14137110000","15938964000","16247082000","15379859000","17003221000","16357523000","9971591000","10653100000","9632470000","12273203000","13756134000","9786266000","10331758000","10211473000","9108766000","8634325000","8273752000","7956342000","8324832000","",
"South Sudan","SSD","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","19000","158000","751000","1124000","2897000","4654000","6158000","7411000","8525000","9016000","15290000","14146000","5983000","6246000","7038000","9519000","17854000","11262000","12030000","13838000","15387000","16728000","14404000","14140000","8176000","8224000","8374000","5914000","5916000","7928000","",
"Suriname","SUR","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Swaziland","SWZ","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27000","59000","129000","133000","133000","738000","1284000","1456000","2281000","458000","152000","105000","111000","37000","0","3000","4724000","11991000","14048000","15122000","18112000","5489000","14993000","23763000","31242000","43107000","39916000","",
"Sint Maarten (Dutch part)","SXM","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","0","0","1000","3000","105000","0","175000","542000","482000","333000","561000","399000","309000","360000","857000","639000","1233000","2880000","3244000","3067000","5036000","8391000","14252000","32974000","39275000","48785000","40158000","49574000","49738000","65234000","9436000","3139000","829000","",
"Syrian Arab Republic","SYR","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","1633000","2434000","3640000","5100000","6989000","8383000","11390000","14320000","17676000","21281000","25668000","31958000","42794000","57858000","79309000","111189000","171179000","228395000","510983000","779363000","1046399000","1324129000","1599940000","1867243000","2089618000","2295927000","2511131000","2235178000","2274271000","2432113000","2503270000","2582575000","2397897000","193019000","196352000","142198000","144546000","205631000","216554000","217517000","315963000","",
"Turks and Caicos Islands","TCA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","59000","88000","255000","380000","675000","559000","1385000","3095000","4459000","4868000","1630000","1602000","1033000","10293000","11680000","13182000","12778000","5320000","4345000","7539000","10871000","13862000","16560000","8558000","7294000","6280000","7083000","8469000","9505000","6758000","7227000","7641000","8327000","5092000","6922000","4502000","2732000","2563000","5828000","5985000","6288000","",
"Togo","TGO","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","2000","5000","3000","0","0","571000","2144000","0","6536000","9727000","21860000","10000","0","0","2036000","24146000","154000","7000","622000","11043000","23892000","40623000","72612000","13018000","2894000","2987000","13903000","34568000","62649000","64906000","97417000","133998000","169821000","166744000","206651000","234305000","23838000","29968000","9909000","2802000","3594000","",
"Thailand","THA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2766000","3788000","1440000","3919000","1260000","",
"Tajikistan","TJK","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","307000","15960000","36954000","4508000","14767000","15574000","21231000","23104000","27249000","2861000","80000","80000","1844000","83000","0","0","0","0","0","0","",
"Turkmenistan","TKM","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4227000","4803000","7199000","3292000","4100000","2729000","3428000","7463000","3139000","4856000","4660000","5042000","3381000","3478000","776000","776000","776000","776000","776000","",
"Timor-Leste","TLS","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","27000","60000","159000","245000","375000","510000","623000","748000","118000","149000","0","0","0","0","1000","0","",
"Trinidad and Tobago","TTO","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","12000","0","0","0","28000","110000","11000","23000","0","0","0","48000","665000","251000","0","0","0","32000","9369000","2254000","0","312000","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Turkey","TUR","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","28381000","11459000","7437000","6822000","6259000","5642000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Tuvalu","TUV","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","68550000","144561000","209067000","289563000","402084000","634980000","992812000","1007859000","1464249000","1649166000","1867573000","2268038000","2513525000","3735894000","82043000","174502000","170777000","233497000","279917000","391166000","423294000","547785000","645301000","734325000","721344000","538593000","584661000","669644000","471607000","455853000","505302000","610247000","735362000","545427000","510936000","525309000","646853000","698214000","764127000","827068000","866189000","",
"Uganda","UGA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","178000","204000","335000","1218000","2206000","3158000","5486000","8017000","10238000","3127000","2958000","4351000","6892000","9956000","14049000","16291000","18651000","26263000","38180000","60320000","51167000","58875000","78326000","57005000","50747000","46887000","62452000","52254000","55654000","76592000","72960000","73394000","75719000","29408000","27095000","26457000","26233000","26222000","26222000","26222000","26222000","",
"Ukraine","UKR","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","29404000","190815000","4925000","630000","10455000","86000","117000","24603000","16809000","0","0","0","0","0","0","0","0","0","0","0","",
"Upper middle income","UMC","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","2878000","995000","1710000","2392000","4019000","5324000","6007000","35801000","21495000","36993000","59566000","139337000","345662000","322140000","718703000","1106357000","1610716000","2158170000","2855437000","2550486000","2261205000","3684088000","3091274000","2919763000","2189548000","1903495000","2227280000","2744953000","3251661000","3613044000","904451000","1360295000","1553124000","1589828000","1500697000","1158218000","1175364000","1176172000","1107068000","1110780000","1101699000","",
"Uruguay","URY","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"St. Vincent and the Grenadines","VCT","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","415000","170000","61000","4000","46000","75000","89000","84000","138000","40000","25000","26000","66000","42000","97000","36000","107000","421000","349000","346000","367000","397000","409000","492000","1556000","74000","130000","9000","23000","23000","",
"Venezuela, RB","VEN","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","430000","0","0","0","0","0","840000","1600000","1600000","0","0","0","0","8468000","1908000","12393000","12248000","11252000","10003000","9817000","7916000","7041000","2526000","1141000","1475000","536000","846000","258000","15000","31000","33000","63000","101000","475000","",
"Virgin Islands (U.S.)","VIR","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","46000","4502000","525262000","859421000","1089829000","1408143000","1372053000","1715572000","1999376000","2238069000","1390748000","1542780000","1686499000","75823000","76826000","76419000","79859000","51414000","71939000","0","0","704000","0","431000","0","0","",
"Vanuatu","VUT","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110000","210000","107000","119000","113000","0","0","0","0","",
"West Bank and Gaza","PSE","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","418000","985000","1109000","739000","440000","0","0","9000","58000","0","7000","0","58000","0","0","3000","17000","0","0","0","4000","9000","0","0","0","0","0","0","9000","0","0","0","",
"Yemen, Rep.","YEM","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","0","0","0","0","10000","39000","64000","165000","138000","397000","1584000","2425000","5416000","11179000","19197000","29683000","43269000","52923000","80560000","130699000","156133000","218232000","263733000","290913000","316046000","321756000","50070000","24700000","24838000","24958000","21590000","22019000","75330000","107241000","94190000","99560000","107434000","112497000","117200000","124194000","131284000","139768000","",
"South Africa","ZAF","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","50000","71000","0","0","0","0","0","0","0","",
"Congo, Dem. Rep.","COD","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","86000","0","4499000","7756000","26891000","43290000","61759000","24350000","50352000","138724000","22250000","26090000","25319000","25783000","33960000","236499000","48785000","166257000","585175000","1053939000","1503279000","2112942000","2611135000","2674777000","2619749000","2890139000","2833447000","2863040000","2996803000","287306000","298811000","307247000","296544000","310887000","369348000","390440000","412317000","223877000","73015000","70588000","",
"Zambia","ZMB","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","64000","48000","587000","371000","480000","3214000","9912000","25183000","64538000","35413000","103738000","86085000","265313000","424962000","647873000","670470000","535884000","540066000","502987000","441519000","145394000","117894000","110945000","118429000","26293000","23387000","0","3862000","4317000","0","0","20797000","23529000","26341000","29019000","32258000","32778000","36493000","",
"Zimbabwe","ZWE","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","5048000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","838000","574000","1034000","0","0","15000","245000","165000","638000","112000","293000","520000","645000","40338000","117716000","223198000","333720000","407493000","458450000","526740000","617260000","706842000","782624000","851226000","961160000","1053580000","",
